file,word_count,readability,missing_sections,style_errors,image_issues,has_adsense,has_affiliate,has_canonical,has_meta_desc,has_h1,broken_links
base64-to-image-guide-1.html,1688,,,,,True,True,True,True,True,
base64-to-image-guide-2.html,1559,,,,,True,True,True,True,True,
base64-to-image-guide-3.html,1762,,,,,True,True,True,True,True,
base64-to-image-guide-4.html,1739,,,,,True,True,True,True,True,
base64-to-image-guide-5.html,2091,,,,,True,True,True,True,True,
batch-convert-jpg-to-png.html,1909,,,,,True,True,True,True,True,
batch-convert-png-to-jpg.html,2141,,,,,True,True,True,True,True,
batch-convert-webp-to-jpg.html,1939,,,,,True,True,True,True,True,
blur-face-in-image.html,1602,,,,,True,True,True,True,True,
blur-image-background.html,1611,,,,,True,True,True,True,True,
blur-image-for-privacy.html,1681,,,,,True,True,True,True,True,
bmp-to-jpg-guide-1.html,1894,,,,,True,True,True,True,True,
bmp-to-jpg-guide-2.html,1669,,,,,True,True,True,True,True,
bmp-to-jpg-guide-3.html,1701,,,,,True,True,True,True,True,
bmp-to-jpg-guide-4.html,1715,,,,,True,True,True,True,True,
bmp-to-jpg-guide-5.html,1693,,,,,True,True,True,True,True,
compress-image-for-email.html,1903,,,,,True,True,True,True,True,
compress-image-for-website.html,1418,,"introduction,conclusion",,,True,True,True,True,True,
compress-image-for-whatsapp.html,1867,,,,,True,True,True,True,True,
compress-image-without-losing-quality.html,2146,,,,,True,True,True,True,True,
convert-image-to-black-and-white.html,1957,,,,,True,True,True,True,True,
convert-jpg-to-png-for-printing.html,1796,,,,,True,True,True,True,True,
convert-jpg-to-png-for-web.html,1713,,,,,True,True,True,True,True,
convert-jpg-to-png-with-transparency.html,1787,,,,,True,True,True,True,True,
convert-photo-to-black-and-white.html,1542,,,,,True,True,True,True,True,
convert-png-to-jpg-for-email.html,1863,,,,,True,True,True,True,True,
convert-png-to-jpg-for-website.html,1895,,,,,True,True,True,True,True,
convert-png-to-jpg-with-white-background.html,1589,,,,,True,True,True,True,True,
convert-webp-to-jpg-for-email.html,1613,,,,,True,True,True,True,True,
convert-webp-to-jpg-for-wordpress.html,1629,,,,,True,True,True,True,True,https://fastimgtool.com/tools/tools/tools/image-compressor
convert-webp-to-jpg.html,2137,,,,,True,True,True,True,True,
crop-image-aspect-ratio.html,1765,,,,,True,True,True,True,True,https://fastimgtool.com/tools/aspect-ratio-calculator
crop-image-for-passport.html,1564,,,,,True,True,True,True,True,
crop-image-for-website.html,1918,,,,,True,True,True,True,True,
crop-image-to-square.html,1686,,,,,True,True,True,True,True,
flip-image-for-design.html,1644,,,,,True,True,True,True,True,
flip-image-guide-1.html,1619,,,,,True,True,True,True,True,
flip-image-guide-2.html,2056,,,,,True,True,True,True,True,
flip-image-guide-3.html,2120,,,,,True,True,True,True,True,
flip-image-guide-4.html,2074,,,,,True,True,True,True,True,
flip-image-guide-5.html,1933,,,,,True,True,True,True,True,
flip-image-horizontally.html,1540,,,,,True,True,True,True,True,
flip-image-vertically.html,1821,,,,,True,True,True,True,True,
flip-vs-rotate.html,1931,,,,,True,True,True,True,True,https://fastimgtool.com/image-comparison-slider
gaussian-blur-vs-motion-blur.html,1962,,,,,True,True,True,True,True,
gif-to-png-guide-1.html,1580,,,,,True,True,True,True,True,
gif-to-png-guide-2.html,1721,,,,,True,True,True,True,True,
gif-to-png-guide-3.html,1873,,,,,True,True,True,True,True,
gif-to-png-guide-4.html,1575,,,,,True,True,True,True,True,
gif-to-png-guide-5.html,1749,,,,,True,True,True,True,True,https://fastimgtool.com/tools/tools/tools/image-compressor
grayscale-vs-sepia.html,1916,,,,,True,True,True,True,True,https://fastimgtool.com/tools/tools/tools/image-compressor
heic-to-jpg-guide-1.html,1796,,,,,True,True,True,True,True,
heic-to-jpg-guide-2.html,1570,,,,,True,True,True,True,True,
heic-to-jpg-guide-3.html,2115,,,,,True,True,True,True,True,"https://fastimgtool.com/,https://fastimgtool.com/tools/heic-to-jpg/"
heic-to-jpg-guide-4.html,1765,,,,,True,True,True,True,True,
heic-to-jpg-guide-5.html,1673,,,,,True,True,True,True,True,
how-to-blur-image-online.html,1652,,,,,True,True,True,True,True,
how-to-compress-image-online.html,1643,,,,,True,True,True,True,True,
how-to-convert-image-to-grayscale.html,2042,,,,,True,True,True,True,True,
how-to-convert-jpg-to-png.html,1600,,,,,True,True,True,True,True,
how-to-convert-png-to-jpg.html,1759,,,,,True,True,True,True,True,
how-to-convert-webp-to-jpg.html,1845,,,,,True,True,True,True,True,
how-to-crop-image-online.html,1356,,"introduction,conclusion",,,True,True,True,True,True,
how-to-flip-image-online.html,1732,,,,,True,True,True,True,True,https://fastimgtool.com/tools/tools/tools/image-compressor
how-to-resize-image-online.html,1417,,"introduction,conclusion",,,True,True,True,True,True,
how-to-rotate-image-online.html,1977,,,,,True,True,True,True,True,
how-to-sharpen-image-online.html,1580,,,,,True,True,True,True,True,
image-blur-guide-1.html,1717,,,,,True,True,True,True,True,
image-blur-guide-2.html,1615,,,,,True,True,True,True,True,
image-blur-guide-3.html,1614,,,,,True,True,True,True,True,
image-blur-guide-4.html,1609,,,,,True,True,True,True,True,
image-blur-guide-5.html,1620,,,,,True,True,True,True,True,
image-brightness-guide-1.html,1629,,,,,True,True,True,True,True,
image-brightness-guide-2.html,2154,,,,,True,True,True,True,True,
image-brightness-guide-3.html,2255,,,,,True,True,True,True,True,
image-brightness-guide-4.html,1739,,,,,True,True,True,True,True,
image-brightness-guide-5.html,1938,,,,,True,True,True,True,True,
image-compressor-guide-1.html,1983,,,,,True,True,True,True,True,
image-compressor-guide-2.html,2044,,,,,True,True,True,True,True,
image-compressor-guide-3.html,1600,,,,,True,True,True,True,True,
image-compressor-guide-4.html,1650,,,,,True,True,True,True,True,
image-compressor-guide-5.html,1615,,,,,True,True,True,True,True,
image-contrast-guide-1.html,1744,,,,,True,True,True,True,True,
image-contrast-guide-2.html,1696,,,,,True,True,True,True,True,
image-contrast-guide-3.html,2077,,,,,True,True,True,True,True,
image-contrast-guide-4.html,1712,,,,,True,True,True,True,True,
image-contrast-guide-5.html,2113,,,,,True,True,True,True,True,
image-crop-guide-1.html,1752,,,,,True,True,True,True,True,
image-crop-guide-2.html,2338,,,,,True,True,True,True,True,
image-crop-guide-3.html,1674,,,,,True,True,True,True,True,
image-crop-guide-4.html,1588,,,,,True,True,True,True,True,
image-crop-guide-5.html,2144,,,,,True,True,True,True,True,
image-grayscale-guide-1.html,1665,,,,,True,True,True,True,True,
image-grayscale-guide-2.html,1666,,,,,True,True,True,True,True,
image-grayscale-guide-3.html,1645,,,,,True,True,True,True,True,
image-grayscale-guide-4.html,2118,,,,,True,True,True,True,True,
image-grayscale-guide-5.html,1991,,,,,True,True,True,True,True,https://fastimgtool.com/
image-invert-guide-1.html,1999,,,,,True,True,True,True,True,
image-invert-guide-2.html,1748,,,,,True,True,True,True,True,
image-invert-guide-3.html,1688,,,,,True,True,True,True,True,
image-invert-guide-4.html,1644,,,,,True,True,True,True,True,
image-invert-guide-5.html,1788,,,,,True,True,True,True,True,
image-resizer-guide-1.html,1837,,,,,True,True,True,True,True,
image-resizer-guide-2.html,1746,,,,,True,True,True,True,True,
image-resizer-guide-3.html,1756,,,,,True,True,True,True,True,
image-resizer-guide-4.html,1777,,,,,True,True,True,True,True,
image-resizer-guide-5.html,1606,,,,,True,True,True,True,True,
image-saturation-guide-1.html,1787,,,,,True,True,True,True,True,
image-saturation-guide-2.html,2113,,,,,True,True,True,True,True,
image-saturation-guide-3.html,1607,,,,,True,True,True,True,True,
image-saturation-guide-4.html,1688,,,,,True,True,True,True,True,
image-saturation-guide-5.html,2180,,,,,True,True,True,True,True,
image-sepia-guide-1.html,1650,,,,,True,True,True,True,True,
image-sepia-guide-2.html,1994,,,,,True,True,True,True,True,
image-sepia-guide-3.html,1595,,,,,True,True,True,True,True,
image-sepia-guide-4.html,1866,,,,,True,True,True,True,True,
image-sepia-guide-5.html,2007,,,,,True,True,True,True,True,
image-sharpen-guide-1.html,1723,,,,,True,True,True,True,True,
image-sharpen-guide-2.html,1748,,,,,True,True,True,True,True,
image-sharpen-guide-3.html,1596,,,,,True,True,True,True,True,
image-sharpen-guide-4.html,1613,,,,,True,True,True,True,True,
image-sharpen-guide-5.html,2355,,,,,True,True,True,True,True,
image-to-base64-guide-1.html,1704,,,,,True,True,True,True,True,
image-to-base64-guide-2.html,1783,,,,,True,True,True,True,True,
image-to-base64-guide-3.html,1706,,,,,True,True,True,True,True,
image-to-base64-guide-4.html,1566,,,,,True,True,True,True,True,
image-to-base64-guide-5.html,1794,,,,,True,True,True,True,True,
image-to-webp-guide-1.html,1577,,,,,True,True,True,True,True,
image-to-webp-guide-2.html,1721,,,,,True,True,True,True,True,
image-to-webp-guide-3.html,1808,,,,,True,True,True,True,True,
image-to-webp-guide-4.html,1646,,,,,True,True,True,True,True,
image-to-webp-guide-5.html,1996,,,,,True,True,True,True,True,
jpg-to-png-guide-1.html,1575,,,,,True,True,True,True,True,
jpg-to-png-guide-2.html,1744,,,,,True,True,True,True,True,
jpg-to-png-guide-3.html,1585,,,,,True,True,True,True,True,
jpg-to-png-guide-4.html,1736,,,,,True,True,True,True,True,
jpg-to-png-guide-5.html,1901,,,,,True,True,True,True,True,
png-to-jpg-guide-1.html,1581,,,,,True,True,True,True,True,
png-to-jpg-guide-2.html,1763,,,,,True,True,True,True,True,
png-to-jpg-guide-3.html,2092,,,,,True,True,True,True,True,
png-to-jpg-guide-4.html,1645,,,,,True,True,True,True,True,
png-to-jpg-guide-5.html,1698,,,,,True,True,True,True,True,https://fastimgtool.com/tools/tools/tools/image-compressor
png-to-webp-guide-1.html,1660,,,,,True,True,True,True,True,
png-to-webp-guide-2.html,1664,,,,,True,True,True,True,True,
png-to-webp-guide-3.html,1607,,,,,True,True,True,True,True,
png-to-webp-guide-4.html,1735,,,,,True,True,True,True,True,
png-to-webp-guide-5.html,1964,,,,,True,True,True,True,True,
resize-image-for-email.html,1744,,,,,True,True,True,True,True,
resize-image-for-facebook-cover.html,1876,,,,,True,True,True,True,True,
resize-image-for-instagram.html,2196,,,,,True,True,True,True,True,
resize-image-for-youtube-thumbnail.html,1806,,,,,True,True,True,True,True,
resize-image-online.html,2039,,,,,True,True,True,True,True,
rotate-image-180-degrees.html,1953,,,,,True,True,True,True,True,
rotate-image-90-degrees.html,1539,,,,,True,True,True,True,True,
rotate-image-counterclockwise.html,1799,,,,,True,True,True,True,True,
rotate-image-for-social-media.html,1742,,,,,True,True,True,True,True,
rotate-image-guide-1.html,1814,,,,,True,True,True,True,True,
rotate-image-guide-2.html,1585,,,,,True,True,True,True,True,
rotate-image-guide-3.html,1877,,,,,True,True,True,True,True,
rotate-image-guide-4.html,1668,,,,,True,True,True,True,True,
rotate-image-guide-5.html,1601,,,,,True,True,True,True,True,
sharpen-blurry-photos.html,1634,,,,,True,True,True,True,True,
sharpen-image-for-print.html,1893,,,,,True,True,True,True,True,
sharpen-image-for-social-media.html,2019,,,,,True,True,True,True,True,
test-tool-guide-1.html,1721,,,,,True,True,True,True,True,
test-tool-guide-2.html,1570,,,,,True,True,True,True,True,https://fastimgtool.com/privacy-policy.html/
test-tool-guide-3.html,1862,,,,,True,True,True,True,True,
test-tool-guide-4.html,1746,,,,,True,True,True,True,True,
test-tool-guide-5.html,1800,,,,,True,True,True,True,True,
tiff-to-jpg-guide-1.html,1665,,,,,True,True,True,True,True,
tiff-to-jpg-guide-2.html,1628,,,,,True,True,True,True,True,
tiff-to-jpg-guide-3.html,1934,,,,,True,True,True,True,True,
tiff-to-jpg-guide-4.html,1592,,,,,True,True,True,True,True,
tiff-to-jpg-guide-5.html,1580,,,,,True,True,True,True,True,
unsharp-mask-explained.html,1603,,,,,True,True,True,True,True,
webp-to-jpg-guide-1.html,1689,,,,,True,True,True,True,True,
webp-to-jpg-guide-2.html,1574,,,,,True,True,True,True,True,
webp-to-jpg-guide-3.html,1907,,,,,True,True,True,True,True,
webp-to-jpg-guide-4.html,1588,,,,,True,True,True,True,True,
webp-to-jpg-guide-5.html,1809,,,,,True,True,True,True,True,
webp-vs-jpg-which-is-better.html,1364,,"introduction,step-by-step,conclusion",,,True,True,True,True,True,
why-use-grayscale-images.html,1561,,,,,True,True,True,True,True,https://fastimgtool.com/tools/tools/tools/image-compressor
